hzGrwaFztrE,Love it,,,,,,,
hzGrwaFztrE,Fantastic movie, love it?,,,,,,
hzGrwaFztrE,dis the life i always want  fast n long enough to enjoy world not slow n long loved sai,,,,,,,
hzGrwaFztrE,yes, was pretty good,,,,,,
hzGrwaFztrE,this movie taught me a leson to not do illegal thingsa nd stay with your loved ones i wonder what happend after they went i fell kida bad,,,,,,,
hzGrwaFztrE,?,,,,,,,
hzGrwaFztrE,I'll download this?,,,,,,,
hzGrwaFztrE,PERFECT MOVIE I EVER WATCHED ON TODAY'S CHANGING LIFESTYLE BE PATIENCE & LIVE NORMAL LIFE,,,,,,,
hzGrwaFztrE,,,,,,,,
hzGrwaFztrE,Nice!,,,,,,,
hzGrwaFztrE,Good movie with lots of twists and turns.,,,,,,,
hzGrwaFztrE,Nice movie...loved it?,,,,,,,
hzGrwaFztrE,Sci Fi?,,,,,,,
hzGrwaFztrE,Its a nice movie ,,,,,,,
hzGrwaFztrE,Great.... I love this movie ,,,,,,,
hzGrwaFztrE,4th time watching it...,,,,,,,
hzGrwaFztrE,Good movie but I just don't  know why in the hell he gave that lady at the computer store that card instead of giving her cash,,,,,,,
hzGrwaFztrE,Some of the smartest wealthy started out as poor. No Money makes you come up with brilliant ideas , and if are not streetwise you can be in trouble.,,,,,,
hzGrwaFztrE,Really good movie,,,,,,,
hzGrwaFztrE,What a end really ?,,,,,,,
hzGrwaFztrE,Great movie! Anyone in youtube looking for a movie worth watching, this is the one!,,,,,,
hzGrwaFztrE,His mom is hot,,,,,,,
hzGrwaFztrE,Algum brasileiro aqui também?,,,,,,,
hzGrwaFztrE,while watching movie ...i was thinking about ...doing carrier in hacking, but ending disappointed me...but its really good movie to watch,,,,,,
hzGrwaFztrE,Why keep that cash, why not bank it in offshore accounts.,,,,,,
hzGrwaFztrE,Please upload more English movies,,,,,,,
hzGrwaFztrE,"Excellent movie. We can get a lesson in this. ""Money can reveals who you are"".",,,,,,,
hzGrwaFztrE,That little boy in the intro died not the kid featured in the movie,,,,,,,
hzGrwaFztrE,this movie is a big example of lifes reality.you make your life to hell to heaven or Heven to hell,,,,,,,
hzGrwaFztrE,This really was Gucci Mayne transformation?,,,,,,,
hzGrwaFztrE,i was done at the cat fight at the DVD player truck sale 50:00,,,,,,,
hzGrwaFztrE,my favourite movie ??,,,,,,,
hzGrwaFztrE,It's a good movie,,,,,,,
hzGrwaFztrE,Where are the other movies,,,,,,,
hzGrwaFztrE,This movie actually has a meaning full ending! One of the best movies I’ve seen in awhile!,,,,,,,
hzGrwaFztrE,Huh.lol.good movie.,,,,,,,
hzGrwaFztrE,Worth watching!!!!!,,,,,,,
hzGrwaFztrE,,,,,,,,
hzGrwaFztrE,Super bro ,,,,,,,
hzGrwaFztrE,Ivacy vpn keeps you secure and safe online.  Get safe in $0.99/month.,,,,,,,
hzGrwaFztrE,I loved it,,,,,,,
hzGrwaFztrE,I like this ?,,,,,,,
hzGrwaFztrE,Watch it, you will like,,,,,,
hzGrwaFztrE,,,,,,,,
hzGrwaFztrE,my first comments to any movie ever guys most recommended best then any bull*****t out there,,,,,,,
hzGrwaFztrE,How greed can put u through the misery.... lost frd..  lost life...  Well a good lesson.,,,,,,,
hzGrwaFztrE,3rd time watching this,,,,,,,
hzGrwaFztrE,Wow nice ,,,,,,,
hzGrwaFztrE,Great movie,,,,,,,
hzGrwaFztrE,Great movie,,,,,,,
hzGrwaFztrE,hmm.... hacker, you say.,,,,,,
hzGrwaFztrE,,,,,,,,
hzGrwaFztrE,Good movie, thanks.,,,,,,
hzGrwaFztrE,Thanks for adding this on youtube ! Love it !,,,,,,,
hzGrwaFztrE,lesson learn ?,,,,,,,
hzGrwaFztrE,Love it,,,,,,,
hzGrwaFztrE,nice movie (Hakker),,,,,,,
hzGrwaFztrE,Wow what a nice story,,,,,,,
hzGrwaFztrE,Nice,,,,,,,
hzGrwaFztrE,sye didn't say that he love alex more than friends. ?,,,,,,,
hzGrwaFztrE,I real like this movie great story??,,,,,,,
hzGrwaFztrE,recommend,,,,,,,
hzGrwaFztrE,01:18:00 AM,,,,,,,
hzGrwaFztrE,Hey ,,,,,,,
hzGrwaFztrE,It,,,,,,,
hzGrwaFztrE,Was,,,,,,,
hzGrwaFztrE,Awesome,,,,,,,
hzGrwaFztrE,This is a beautiful movie?,,,,,,,
hzGrwaFztrE,Thé end beautiful ,,,,,,,
hzGrwaFztrE,"I already knew and watched this movie .. It is a true to life  story of a hacker "" D A R K W E B "" ..",,,,,,,
hzGrwaFztrE,Great Movie,,,,,,,
hzGrwaFztrE,Tank you for sharing this great movie, wee hope Julian Assange  to bee free for to tel us the true, tanks,,,,,
hzGrwaFztrE,Mantap,,,,,,,
hzGrwaFztrE,Great movie 10/10,,,,,,,
hzGrwaFztrE,Amazing movie ??,,,,,,,
hzGrwaFztrE,1:38:29 this movie should end here. That girl twist was dumb.,,,,,,,
hzGrwaFztrE,Rajkumari is mad after watching this movie,,,,,,,
hzGrwaFztrE,Wow,,,,,,,
hzGrwaFztrE,If I became a hacker and never went to college, it's either the bad guys will kill me or my Mom will. Either way, I'd die ? So I just better be going go college,,,,,
hzGrwaFztrE,What was the kiras real name its untold yet man damn what a movie no waste of time liked,,,,,,,
hzGrwaFztrE,I want this kind of movies arghh,,,,,,,
hzGrwaFztrE,It is glorifying crime.,,,,,,,
hzGrwaFztrE,,,,,,,,
hzGrwaFztrE,I like it.,,,,,,,
hzGrwaFztrE,awsome,,,,,,,
hzGrwaFztrE,great movie,,,,,,,
hzGrwaFztrE,HAHA,,,,,,,
hzGrwaFztrE,IS THERE ANY TELUGU VERSION AVAILABLE,,,,,,,
hzGrwaFztrE,great movie,,,,,,,
hzGrwaFztrE,so, there are people who earn money in these ways?,,,,,,
hzGrwaFztrE,I am a hacker....,,,,,,,
hzGrwaFztrE,What the F  2years of imprisonment?,,,,,,,
hzGrwaFztrE,Superb?,,,,,,,
hzGrwaFztrE,Superb?,,,,,,,
hzGrwaFztrE,Great Movie,,,,,,,
hzGrwaFztrE,nice movie to watch there is a moral lesson to learn,,,,,,,
hzGrwaFztrE,Good.,,,,,,,
hzGrwaFztrE,Xoss ,,,,,,,
hzGrwaFztrE,This movie is good,,,,,,,
hzGrwaFztrE,The best movie I ever watched,,,,,,,
hzGrwaFztrE,The Movie was kind of weird but i got attached to the characters so i kinda enjoyed it. Overall Well done!,,,,,,,
hzGrwaFztrE,Good one,,,,,,,
hzGrwaFztrE,So nice my God.,,,,,,,
hzGrwaFztrE,Probably the best Canadian film I have seen.  Thank you for posting.,,,,,,,
hzGrwaFztrE,Love the twist ?,,,,,,,
hzGrwaFztrE,Do NOT sub!,,,,,,,
hzGrwaFztrE,My heart broke when i saw sye was died.,,,,,,,
hzGrwaFztrE,Is the dark web real ? and those it still operate  ?,,,,,,,
hzGrwaFztrE,This movie is straight ,,,,,,,
hzGrwaFztrE,all nice.enjoy,thanks,,,,,,
hzGrwaFztrE,Only 4 minutes in. And I say this. It Rocks.  The tempo is good.  The ideology good. Waiting to see how the story plays out.,,,,,,,
hzGrwaFztrE,The only thing that i hated in this movie was its predictability...rest everything is too good,,,,,,,
hzGrwaFztrE,As a conservative movie critic (after watching this movie)  I give this movie a 7.3 out of 10.,,,,,,,
hzGrwaFztrE,It is one of the best movie I have watched in my life,,,,,,,
hzGrwaFztrE,Good movie? worth to watch?,,,,,,,
hzGrwaFztrE,A good movie but can make a BETTER ENDING TO IT.....,,,,,,,
hzGrwaFztrE,Greed is evil.,,,,,,,
hzGrwaFztrE,I love this.... all time,,,,,,,
hzGrwaFztrE,If you're planning to watch this movie. Go for it and you will not regret it!,,,,,,,
hzGrwaFztrE,Can I get this movie in Hindi ....?,,,,,,,
